objectid,parentid,title,creator,date,date-is-approximate?,description,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,youtubeid,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript
hc_0057,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0056_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0056_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0056_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0056.txt
hc_0058,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0057_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0057_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0057_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0057.txt
hc_0059,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0058_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0058_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0058_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0058.txt
hc_0060,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0059_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0059_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0059_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0059.txt
hc_0061,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0060_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0060_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0060_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0060.txt
hc_0062,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0061_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0061_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0061_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0061.txt
hc_0063,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0062_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0062_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0062_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0062.txt
hc_0064,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0063_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0063_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0063_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0063.txt
hc_0065,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0064_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0064_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0064_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0064.txt
hc_0066,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0065_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0065_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0065_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0065.txt
hc_0067,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0066_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0066_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0066_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0066.txt
hc_0068,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0067_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0067_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0067_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0067.txt
hc_0069,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0068_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0068_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0068_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0068.txt
hc_0070,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0069_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0069_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0069_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0069.txt
hc_0071,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0070_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0070_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0070_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0070.txt
hc_0072,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0071_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0071_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0071_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0071.txt
hc_0073,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0072_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0072_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0072_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0072.txt
hc_0074,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0073_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0073_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0073_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0073.txt
hc_0075,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0074_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0074_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0074_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0074.txt
hc_0076,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0075_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0075_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0075_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0075.txt
hc_0077,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0076_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0076_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0076_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0076.txt
hc_0078,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0077_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0077_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0077_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0077.txt
hc_0079,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0078_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0078_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0078_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0078.txt
hc_0080,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0079_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0079_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0079_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0079.txt
hc_0081,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0080_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0080_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0080_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0080.txt
hc_0082,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0081_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0081_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0081_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0081.txt
hc_0083,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0082_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0082_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0082_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0082.txt
hc_0084,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0083_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0083_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0083_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0083.txt
hc_0085,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0084_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0084_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0084_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0084.txt
hc_0086,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0085_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0085_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0085_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0085.txt
hc_0087,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0086_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0086_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0086_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0086.txt
hc_0088,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0087_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0087_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0087_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0087.txt
hc_0089,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0088_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0088_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0088_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0088.txt
hc_0090,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0089_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0089_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0089_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0089.txt
hc_0091,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0090_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0090_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0090_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0090.txt
hc_0092,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0091_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0091_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0091_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0091.txt
hc_0093,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0092_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0092_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0092_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0092.txt
hc_0094,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0093_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0093_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0093_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0093.txt
hc_0095,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0094_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0094_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0094_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0094.txt
hc_0096,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0095_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0095_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0095_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0095.txt
hc_0097,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0096_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0096_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0096_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0096.txt
hc_0098,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0097_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0097_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0097_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0097.txt
hc_0099,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0098_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0098_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0098_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0098.txt
hc_0100,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0099_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0099_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0099_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0099.txt
hc_0101,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0100_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0100_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0100_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0100.txt
hc_0102,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0101_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0101_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0101_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0101.txt
hc_0103,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0102_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0102_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0102_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0102.txt
hc_0104,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0103_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0103_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0103_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0103.txt
hc_0105,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0104_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0104_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0104_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0104.txt
hc_0106,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0105_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0105_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0105_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0105.txt
hc_0107,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0106_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0106_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0106_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0106.txt
hc_0108,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0107_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0107_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0107_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0107.txt
hc_0109,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0108_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0108_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0108_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0108.txt
hc_0110,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0109_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0109_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0109_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0109.txt
hc_0111,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0110_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0110_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0110_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0110.txt
hc_0112,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0111_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0111_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0111_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0111.txt
hc_0113,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0112_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0112_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0112_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0112.txt
hc_0114,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0113_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0113_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0113_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0113.txt
hc_0115,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0114_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0114_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0114_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0114.txt
